COMUNIDAD_AUTONOMA$PROVINCIA$LOCALIDAD$DENOMINACIONGENERICA$DENOMINACIONESPECIFICA$CODIGO$NATURALEZA$DOMICILIO$CODPOSTAL$TELEFONO
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$DE PRACTICAS CLAUDIO SANCHEZ ALBORNOZ$05000488$AV.DE JOSE ANTONIO 1$05001$920 221 909
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$EL PRADILLO$05005383$CAMPO DEL PRADILLO S/N$05005$920 256 839
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$JUAN DE YEPES$05005632$BO.DE LA TOLEDANA$05003$920 227 554
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$REINA FABIOLA DE BELGICA$05000521$DAVID HERRERO, S/N$05005$920 222 137
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$SAN ESTEBAN$05000506$MEDICO FERNANDO TOME, 1$05001$920 213 026
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$SAN PEDRO BAUTISTA$05000491$PZA.DE LA FERIA, S/N$05002$920 211 608
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$SANTA ANA$05005449$SAN JOAQUIN, S/N$05002$920 228 310
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$SANTA TERESA$05000518$CARLOS LUIS DE CUENCA, Nº 2$05001$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Colegio de Educación Infantil y Primaria$SANTO TOMÁS$05005498$CALLE JUAN GRANDE, Nº 2$05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Conservatorio Profesional de Música$TOMÁS LUIS DE VICTORIA$05005577$AVENIDA DE ESPAÑA, S/N$05001$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela de Arte y Superior de Conservación y Restauración de Bienes Culturales$DE ÁVILA$05000774$PZ. DE GRANADA 2                                                                $05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Infantil$CAMPO DEL HABANERO$05006481$BAJADA DE MADRIGAL, 5$05003$920 251 787
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Infantil$LA CACHARRA$05006491$DAVID HERRERO,26$05000$920 251 670
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Infantil$LA ENCARNACION$05005371$PSO.DE LA ENCARNACION S/N$05005$920 253 373
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Infantil$PIEDRA MACHUCANA$05009613$NO CONSTA$05019$920 257 748
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Oficial de Idiomas$E.O.I.DE ÁVILA$05005644$CALLE SOTERA ALCANTARA$05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Escuela Pública de Música$ESCUELA MUNICIPAL DE MÚSICA DE ÁVILA$05009662$C/ FRANCISCO GALLEGO,10$05002$920 257 970
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Instituto de Educación Secundaria$ALONSO DE MADRIGAL$05000701$C/ JUAN GRANDE, 1$05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Instituto de Educación Secundaria$ISABEL DE CASTILLA$05000725$PZ. SAN ROQUE  S/N                                                              $05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Instituto de Educación Secundaria$JORGE SANTAYANA$05006156$CALLE SANTO TOMAS 6                                                             $05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Instituto de Educación Secundaria$JOSÉ LUIS L. ARANGUREN$05009571$CALLE SANTO TOMÁS, 10$05003$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Ávila$Instituto de Educación Secundaria$VASCO DE LA ZARZA$05000737$C/ VALLADOLID, 19$05005$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Burgohondo$Colegio de Educación Infantil y Primaria$EL ZAIRE$05001237$EL ZAIRE$05113$920 283 038
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Candeleda$Colegio de Educación Infantil y Primaria$ALMANZOR$05001316$ESCUELAS 1$05480$920 382 180
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Candeleda$Escuela Infantil$LAS MORERAS$05009728$NO CONSTA$05000$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Candeleda$Instituto de Educación Secundaria$CANDAVERA$05006387$UMBRIA, S/N (APDO. 55)$05480$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cardeñosa$Colegio de Educación Infantil y Primaria$LAS COGOTAS$05005954$CARRETERA LA ESTACIÓN, Nº6$05320$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Casavieja$Colegio de Educación Infantil y Primaria$DOÑA CONCEPCION ARENAL$05001493$AV.DE CASTILLA-LEON, 15$05450$918 678 330
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cebreros$Colegio de Educación Infantil y Primaria$MORENO ESPINOSA$05001535$AVENIDA DE LA CONSTITUCIÓN, Nº 64$05260$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cebreros$Escuela Infantil$EL MANCHO$05009686$AVENIDA CARRETERA DE ROBLEDO, S/N$05260$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cebreros$Escuela Oficial de Idiomas$SECCION DE E.O.I.$05009637$NO CONSTA$05260$918 630 129
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cebreros$Instituto de Educación Secundaria$HERMENEGILDO MARTÍN BORRO$05001547$CALLE EL MANCHO, S/N$05260$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Cillán$Colegio de Educación Infantil y Primaria$LA SIERRA$05005942$CALLE SERRADA, S/N$05149$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Crespos$Colegio de Educación Infantil y Primaria$SANTA TERESA$05006077$CAMINO DE VITA, 8$05300$920 244 015
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Arenal$Colegio de Educación Infantil y Primaria$CAMILO JOSÉ CELA$05005875$CARRETERA DE ARENAS, Nº 1$05416$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Barco de Ávila$Centro Público de Educación de Personas Adultas$DE BARCO DE AVILA$05009601$C/. TESO, 12$05600$920 340 800
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Barco de Ávila$Colegio de Educación Infantil y Primaria$JUAN ARRABAL$05000816$C/ DEL TESO, Nº 12 Y C/ LAS ESCUELAS, Nº 12$05600$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Barco de Ávila$Instituto de Educación Secundaria$ARAVALLE$05005395$C/ LAS ERAS, Nº 1$05600$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Barraco$Colegio de Educación Infantil y Primaria$SANTA TERESA DE JESUS$05000831$EL BARRACO$05110$920 281 432
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Barraco$Escuela Infantil$LA FERIA$05009704$NO CONSTA$00000$920 281 528
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Fresno$Colegio de Educación Infantil y Primaria$LOS FRESNOS$05005966$AVDA. JOSÉ ANTONIO, 30$05197$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Hoyo de Pinares$Colegio de Educación Obligatoria$VIRGEN DE NAVASERRADA$05002291$CALLE LA PITANZA, Nº 6$05250$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Hoyo de Pinares$Escuela Infantil$NUBE DE AZÚCAR$05009820$CALLE LAS ESCUELAS 1                                                            $05250$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Tiemblo$Centro Público de Educación de Personas Adultas$DE EL TIEMBLO$05006557$PLAZA DE LA NAVE, 15$05270$918 602 507
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Tiemblo$Colegio de Educación Infantil y Primaria$TOROS DE GUISANDO$05004810$JOSE ANTONIO N 1$05270$918 625 443
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Tiemblo$Escuela Hogar$SANTISIMA TRINIDAD$05004858$EL TIEMBLO$05270$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Tiemblo$Escuela Pública de Música$ESCUELA MUNICIPAL DE MÚSICA DE EL TIEMBLO$05009716$PLAZA ISIDORO RODRÍGUEZ MAROTO S/N$05000$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$El Tiemblo$Instituto de Educación Secundaria$CLAUDIO SANCHEZ ALBORNOZ$05004846$C/ JUAN RAMON JIMENEZ, 14$05270$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Fontiveros$Colegio de Educación Infantil y Primaria$JUAN XXIII$05001791$CARMEN$05310$920 245 231
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Fontiveros$Instituto de Educación Secundaria Obligatoria$SAN JUAN DE LA CRUZ$05006429$NO CONSTA$05310$920 245 504
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Hoyos del Espino$Colegio Rural Agrupado$ALTO GREDOS$05002345$AV. JUSTO MUÑOZ,S/N$05634$920 349 066
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$La Adrada$Colegio de Educación Infantil y Primaria$VILLA DE LA ADRADA$05000038$AVENIDA DE CASTILLA Y LEÓN, Nº 13$05430$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$La Adrada$Escuela Infantil$PELONCETES$05009893$C/ DOCTOR PEDRO CIFUENTES, Nº 9$05430$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$La Adrada$Instituto de Educación Secundaria$SIERRA DEL VALLE$05005425$AVENIDA DR. MARTIN LAZARO, S/N$05430$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$La Horcajada$Colegio de Educación Infantil y Primaria$EL CALVITERO$05006053$C/ LA BELLOTERA, S/N$05695$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Lanzahíta$Colegio Rural Agrupado$ARTURO DUPERIER$05006120$CTRA. DE MADRID, S/N$05490$920 378 586
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Lanzahíta$Escuela Infantil$LANZAHÍTA$05009856$PARQUE DE LA HISPANIDAD, S/N$05490$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Las Navas del Marqués$Colegio de Educación Infantil y Primaria$VICENTE ALEIXANDRE$05003431$GARCIA DEL REAL 3$05230$918 970 208
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Las Navas del Marqués$Escuela Infantil$LAS NAVAS DEL MARQUÉS$05009935$TR. GRUPO ESCOLAR 12                                                            $05000$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Las Navas del Marqués$Extensión de Escuela Oficial de Idiomas$SECCIÓN DE EOI DE NAVAS DEL MARQUÉS$05009674$NO CONSTA$05230$918 971 123
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Las Navas del Marqués$Instituto de Educación Secundaria$MARÍA DE CÓRDOBA$05006399$CALLE PRADO DE LOS CHARCOS  S/N                                                 $05230$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Madrigal de las Altas Torres$Colegio de Educación Infantil y Primaria$REYES CATÓLICOS$05002497$PLAZA DEL CRISTO, Nº 7$05220$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Mamblas$Colegio de Educación Infantil y Primaria$MORAÑA BAJA$05006090$C/ LA LARGA, 16$05298$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Mijares$Colegio Rural Agrupado$LAS TORRES$05006016$NO CONSTA$05461$920 385 212
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Mingorría$Colegio Rural Agrupado$MIGUEL DELIBES$05002722$AV.DE CONCENTRACION PARCELARIA$05280$920 200 319
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Muñana$Colegio de Educación Infantil y Primaria$FUENTEADAJA$05005930$LA SERRADA, 1$05540$920 231 488
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Muñogalindo$Colegio de Educación Infantil y Primaria$VALLE AMBLES$05003571$C/ PELAYO SAHAGÚN,3$05530$920 265 260
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Nava de Arévalo$Colegio Rural Agrupado$LOS REGAJALES$05006031$NO CONSTA$05216$920 314 278
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navalmoral$Colegio Rural Agrupado$NAVAS DEL ALBERCHE$05006144$NO CONSTA$05120$920 280 347
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navalosa$Colegio de Educación Infantil y Primaria$ALTO ALBERCHE$05009583$CALLE ESCUELAS, S/N$05123$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navalperal de Pinares$Colegio de Educación Infantil y Primaria$VALDELAVÍA$05006119$CALLE JULIO ARENILLAS, S/N$05240$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navaluenga$Colegio de Educación Infantil y Primaria$LAS RUBIERAS$05003337$PASEO DE LAS ACACIAS, Nº 26$05100$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navaluenga$Escuela Infantil$NAVALUENGA$05009789$C/ DOCTOR MIGUEL TOLEDANO, Nº 1$05100$920286001
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Navaluenga$Instituto de Educación Secundaria$VALLE DEL ALBERCHE$05006430$PZA.DOCTOR MIGUEL TOLEDANO, 4$05100$920 298 460
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Piedrahíta$Colegio de Educación Infantil y Primaria$GRAN DUQUE DE ALBA$05003751$CALLE NUEVA DE LA VILLA, S/N$05500$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Piedrahíta$Instituto de Educación Secundaria$GREDOS$05003775$CTRA.DE PESQUERA S/N$05500$920 360 025
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Piedralaves$Colegio de Educación Infantil y Primaria$SAN JUAN DE LA CRUZ$05003799$GRAL. FRANCO 8$05440$920 665 033
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Piedralaves$Escuela Infantil$CHIQUIPIEDRA$05009731$NO CONSTA$05000$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Piedralaves$Escuela Oficial de Idiomas$SECCION DE E.O.I.$05009649$NO CONSTA$05440$918 665 033
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Poyales del Hoyo$Colegio Rural Agrupado$VETONIA$05005991$NO CONSTA$05492$920 390 168
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Poyales del Hoyo$Escuela Infantil$LOS PEQUEÑOS DRUIDAS$05009807$C/ CAMINO DEL TEJAR S/N$05492$650398240
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$San Esteban del Valle$Colegio Rural Agrupado$EL BARRANCO$05005887$PL.CALVO SOTELO,1$05412$920 383 556
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$San Pedro del Arroyo$Colegio Rural Agrupado$LLANOS DE MORAÑA$05006065$NO CONSTA$05350$920 240 201
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Sanchidrián$Colegio Rural Agrupado$C.R.A.$05006089$NO CONSTA$05290$920 318 290
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Santa María del Berrocal$Colegio de Educación Infantil y Primaria$LA SERREZUELA$05001730$C/ LA CUEVA, Nº 3$05510$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Santa María del Berrocal$Colegio Rural Agrupado$VALLE DEL CORNEJA$05006041$NO CONSTA$05510$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Santa María del Tiétar$Colegio de Educación Infantil y Primaria$ALTO TIÉTAR$05006132$CALLE CAMINO DE LOS PRADOS, S/N$05429$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Solosancho$Escuela Infantil$ULAQUILLOS$05009790$PLAZA DE LAS ESCUELAS S/N$05130$920291141
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Sotillo de la Adrada$Centro Público de Educación de Personas Adultas$SOTILLO DE LA ADRADA$05006569$C/ DOCTOR DIAZ PALACIOS, S/N$05420$918 660 051
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Sotillo de la Adrada$Colegio de Educación Infantil y Primaria$JUAN LUIS VIVES$05004780$LA DEHESA, S/N$05420$918 660 250
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Sotillo de la Adrada$Escuela Infantil$SOLETILLOS$05009753$NO CONSTA$05200$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Sotillo de la Adrada$Instituto de Educación Secundaria Obligatoria$VILLA DE SOTILLO$05006478$CALLE MARTIRES, Nº 134$05420$
COMUNIDAD DE CASTILLA Y LEÓN$Ávila$Villarejo del Valle$Colegio Rural Agrupado$EL VALLE$05005978$C/ ESCUELAS, S/N$05413$920 383 145
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Albillos$Centro Público Integrado de Formación Profesional$PRÍNCIPE FELIPE$09008299$CRA. ARCOS DE LA LLANA A ALBILLOS  S/N                                          $09293$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Centro de Educación Especial$FUENTEMINAYA$09008184$PADRE JANARIZ, S/N$09400$947 500 089
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Centro Público de Educación de Personas Adultas$CONDE DE ARANDA$09008160$SANTO DOMINGO DE GUZMAN, 16$09400$947 504 995
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Centro Público Integrado de Formación Profesional$SANTA CATALINA$09012187$CALLE MONTELATORRE 11                                                           $09400$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Colegio de Educación Infantil y Primaria$CASTILLA$09000148$EL FERIAL, 4$09400$947 502 558
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Colegio de Educación Infantil y Primaria$FERNAN GONZALEZ$09000161$ROSALES, S/N$09400$947 546 282
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Colegio de Educación Infantil y Primaria$SANTA CATALINA$09007908$VILLARCAYO 2.BO.DE SANTA CATALINA$09400$947 505 207
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Colegio de Educación Infantil y Primaria$SANTA MARIA$09007817$AV. GRAL. GUTIERREZ, 5$09400$947 502 021
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Colegio de Educación Infantil y Primaria$SIMON DE COLONIA$09000151$PADRE JANARIZ, S/N$09400$947 500 035
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Escuela Infantil$ALLENDEDUERO$09012400$AVDA. VALLADOLID C/V CALLE SANTANDER DEL POLÍGONO INDUSTRIAL "ALLENDEDUERO"$09400$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Escuela Infantil$ARANDA DE DUERO$09012254$NIO CONSTA$00000$947 511 170
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Escuela Infantil$SANTA TERESA-ARCO IRIS$09009024$AVDA. GRAL. GUTIERREZ, 5$09400$947 509 972
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Escuela Oficial de Idiomas$E.O.I.DE ARANDA DE DUERO$09008640$EDIF.DE LAS FRANCESAS$09400$947 501 254
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Escuela Pública de Música$ANTONIO BACIERO$09012084$C/. ANTONIO BACIERO, S/N.$09400$947 510 887
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Instituto de Educación Secundaria$CARDENAL SANDOVAL Y ROJAS$09000291$JUAN DE JUNI,2$09400$947 500 124
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Instituto de Educación Secundaria$JUAN MARTÍN EL EMPECINADO$09007684$AV. LUIS MATEOS  S/N                                                            $09400$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Aranda de Duero$Instituto de Educación Secundaria$VELA ZANETTI$09008366$CTRA.DE SORIA,S/N$09400$947 506 393
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Arcos$Escuela Infantil$ARCOS DE LA LLANA$09012382$CAMINO FRESNILLOS, Nº 13$09195$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Belorado$Colegio de Educación Infantil y Primaria$RAIMUNDO DE MIGUEL$09000744$CAMPO DE DEPORTES,S/N$09250$947 580 185
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Belorado$Instituto de Educación Secundaria$HIPOLITO RUIZ LOPEZ$09008652$AV.DEL GENERALISIMO, 7$09250$947 580 345
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Centro Público de Educación de Personas Adultas$BRIVIESCA$09008883$MARQUES DE TORRESOTO S/N CEN.CULTURAL$09240$947 590 212
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Colegio de Educación Infantil y Primaria$DOÑA MENCIA DE VELASCO$09008068$AVDA. MENCIA DE VELASCO, 31$09240$947 591 106
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Colegio de Educación Infantil y Primaria$JUAN ABASCAL$09000835$JUSTO CANTON DE SALAZAR 29$09240$947 590 299
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Escuela de Música$ESCUELA MUNICIPAL DE MÚSICA DE BRIVIESCA$09012175$CALLE DUQUE DE FRÍAS, 9$09240$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Extensión de Escuela Oficial de Idiomas$DE BRIVIESCA$09012230$AVENIDA MENCÍA DE VELASCO, 25$09240$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Briviesca$Instituto de Educación Secundaria$LA BUREBA$09007933$AVENIDA MENCIA DE VELASCO, 25$09240$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro de Educación Especial$CENTRO DE SORDOMUDOS Y E.ESPECIAL$09001554$RESIDENCIA INFANTIL FUENTES BLANCAS$09193$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro de Educación Especial$FRAY PEDRO PONCE DE LEON$09008172$LAS CALZADAS, S/N$09004$947 270 904
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro Público de Educación de Personas Adultas$SAN BRUNO$09008858$CALLE SAN BRUNO, 13.$09007$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro Público de Educación de Personas Adultas$VICTORIANO CREMER$09001131$SANZ PASTOR, 20$09003$947 276 190
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro Público Integrado de Formación Profesional$JUAN DE COLONIA$09012096$CALLE FRANCISCO DE VITORIA  S/N                                                 $09006$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro Público Integrado de Formación Profesional$LA FLORA$09012163$CALLE ARCO DEL PILAR 9                                                          $09003$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Centro Público Integrado de Formación Profesional$SIMÓN DE COLONIA$09012126$CALLE FRANCISCO DE VITORIA S/N                                                  $09006$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Colegio de Educación Infantil y Primaria$ANTONIO MACHADO$09007805$CALLE DE SORIA, S/N$09004$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Colegio de Educación Infantil y Primaria$CLAUDIO SANCHEZ ALBORNOZ$09008202$VILLAFRANCA, S/N$09007$947 229 868
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Colegio de Educación Infantil y Primaria$FERNANDO DE ROJAS$09008822$PASAJE FERNANDO DE ROJAS, S/N$09007$
COMUNIDAD DE CASTILLA Y LEÓN$Burgos$Burgos$Colegio de Educación Infantil y Primaria$FRANCISCO DE VITORIA$09000914$AV. GRAL.VIGON S/N$09006$947 219 184
